lon,price,year_available,rooms,elevator,lat,floors,area,census_tract_INE,barri_oficial,metres_cadastre,emissions_de_co2,qual_energia,has_education_within_500m,has_food_within_500m,has_health_within_500m,has_mobility_within_500m,has_public_service_within_500m,renda_med,renda_mediana,gini,p80_p20,pct_65_plus,pct_under18,pct_single_household,sector_oficial,ingresos_otros_prest,ingresos_otros,ingresos_pensiones,ingresos_desempleo,ingresos_salario,p80_p20.1,gini.1,renda_med.1,renda_mediana.1,renta_bruta_hogar,renta_bruta_persona,renta_neta_hogar,renta_neta_persona,edad_media,poblacion,pct_single_household.1,pct_65_plus.1,pct_espanola,pct_under18.1,tamany_mitja_hogar,has_education_within_500m,education_count_within_500m,has_food_within_500m,food_count_within_500m,has_health_within_500m,health_count_within_500m,has_mobility_within_500m,mobility_count_within_500m,has_public_service_within_500m,public_service_count_within_500m
2.820024868549479,675,2020,2.0,True,41.982942975846825,2.0,74,1707903001,Centre,69.0,18.66,D,1,1,1,1,1,26041.0,22050.0,36.9,3.5,18.6,15.8,41.3,Mercadal,2.5,23.5,19.3,3.2,51.5,3.5,36.9,26041.0,22050.0,51844.0,22824.0,40572.0,17861.0,41.7,1046.0,41.3,18.6,81.1,15.8,2.2,1,7,1,16,1,24,1,18,1,7
2.810327141012069,1340,2020,3.0,True,41.97363850800344,5.0,65,1707903006,Eixample,72.0,60.68,F,1,1,1,1,1,22849.0,20650.0,32.2,3.0,21.0,19.0,28.4,Sant Narcís,4.0,9.2,25.7,3.0,58.1,3.0,32.2,22849.0,20650.0,48451.0,18480.0,39717.0,15149.0,42.8,1061.0,28.4,21.0,81.5,19.0,2.6,1,6,1,10,1,3,1,14,1,1
2.81236688892,2090,2020,4.0,False,41.96580281028694,1.0,185,1707902022,Eixample,39.0,20.42,D,1,1,1,1,1,19748.0,18550.0,29.6,2.5,6.1,26.5,26.8,Eixample Sud,4.1,6.9,7.0,4.3,77.7,2.5,29.6,19748.0,18550.0,41372.0,15831.0,33684.0,12889.0,33.3,1687.0,26.8,6.1,77.1,26.5,2.6,1,3,1,3,1,1,1,18,1,1
2.8204399575405263,3185,2020,4.0,True,41.97869122673741,1.0,140,1707902003,Eixample,90.0,48.65,F,1,1,1,1,1,29369.0,24850.0,33.4,2.7,24.4,17.4,33.4,Eixample Nord,2.6,24.2,22.2,2.2,48.8,2.7,33.4,29369.0,24850.0,61837.0,25572.0,46971.0,19425.0,44.6,1274.0,33.4,24.4,88.8,17.4,2.4,1,9,1,28,1,21,1,21,1,4
2.8252625424398583,1705,2020,2.0,False,41.984562452451584,1.0,75,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell,2.2,22.0,10.4,4.7,60.6,3.4,37.0,22136.0,17850.0,41873.0,19766.0,33175.0,15660.0,39.3,982.0,44.1,10.4,61.0,14.0,2.1,1,4,1,13,1,9,1,25,1,17
2.824960970989217,1130,2020,1.0,True,41.98403153057636,4.0,33,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell,2.2,22.0,10.4,4.7,60.6,3.4,37.0,22136.0,17850.0,41873.0,19766.0,33175.0,15660.0,39.3,982.0,44.1,10.4,61.0,14.0,2.1,1,4,1,12,1,9,1,24,1,15
2.8248149357229813,1355,2020,1.0,True,41.98452396491691,4.0,45,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell,2.2,22.0,10.4,4.7,60.6,3.4,37.0,22136.0,17850.0,41873.0,19766.0,33175.0,15660.0,39.3,982.0,44.1,10.4,61.0,14.0,2.1,1,5,1,14,1,9,1,24,1,17
2.825310339904509,1775,2020,2.0,True,41.97564716257881,1.0,38,1707901003,Centre,61.0,75.87,G,1,1,1,1,1,24088.0,22050.0,31.8,2.6,17.7,17.3,31.8,Carme,2.8,13.3,17.5,3.1,63.3,2.6,31.8,24088.0,22050.0,49285.0,20724.0,38746.0,16292.0,41.5,1252.0,31.8,17.7,83.4,17.3,2.4,1,5,1,9,1,8,1,11,1,5
2.8248383811372304,1380,2020,3.0,False,41.98394566639672,2.0,62,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell,2.9,23.5,11.8,4.5,57.4,3.4,39.7,23390.0,17150.0,44661.0,20066.0,35538.0,15967.0,39.5,1056.0,44.2,11.6,77.5,13.8,2.2,1,5,1,13,1,9,1,26,1,15
2.8245645871180702,1395,2020,4.0,True,41.969402759754765,2.0,115,1707902018,Sud,79.0,47.93,E,1,1,1,1,1,26687.0,24850.0,26.4,2.3,15.2,21.6,27.0,Montilivi,2.0,10.9,14.6,3.1,69.4,2.3,26.4,26687.0,24850.0,58277.0,22618.0,45569.0,17686.0,40.4,1576.0,27.0,15.2,91.7,21.6,2.6,1,5,1,6,1,3,1,12,1,2
2.8247047647104373,955,2020,3.0,True,41.97589896393593,3.0,139,1707901003,Centre,61.0,75.87,G,1,1,1,1,1,24088.0,22050.0,31.8,2.6,17.7,17.3,31.8,Carme,2.8,13.3,17.5,3.1,63.3,2.6,31.8,24088.0,22050.0,49285.0,20724.0,38746.0,16292.0,41.5,1252.0,31.8,17.7,83.4,17.3,2.4,1,4,1,12,1,10,1,16,1,5
2.824763607728828,635,2020,2.0,False,41.98425500029765,4.0,52,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell,2.2,22.0,10.4,4.7,60.6,3.4,37.0,22136.0,17850.0,41873.0,19766.0,33175.0,15660.0,39.3,982.0,44.1,10.4,61.0,14.0,2.1,1,5,1,14,1,9,1,24,1,16
2.824907071800515,1180,2020,1.0,False,41.98206330859586,3.0,60,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell,2.9,23.5,11.8,4.5,57.4,3.4,39.7,23390.0,17150.0,44661.0,20066.0,35538.0,15967.0,39.5,1056.0,44.2,11.6,77.5,13.8,2.2,1,3,1,11,1,10,1,26,1,9
2.8203148381697374,2880,2020,3.0,True,41.97910613501436,1.0,136,1707902003,Eixample,90.0,48.65,F,1,1,1,1,1,29369.0,24850.0,33.4,2.7,24.4,17.4,33.4,Eixample Nord,2.6,24.2,22.2,2.2,48.8,2.7,33.4,29369.0,24850.0,61837.0,25572.0,46971.0,19425.0,44.6,1274.0,33.4,24.4,88.8,17.4,2.4,1,8,1,25,1,23,1,25,1,4
2.8180962627342283,1410,2020,2.0,True,41.98014340060556,1.0,132,1707902002,Eixample,68.0,32.78,E,1,1,1,1,1,28459.0,23450.0,35.1,3.2,17.0,17.4,37.7,Eixample Nord,3.1,18.1,15.6,2.6,60.7,3.2,35.1,28459.0,23450.0,60214.0,25658.0,46357.0,19753.0,41.8,945.0,37.7,17.0,84.2,17.4,2.3,1,5,1,16,1,23,1,43,1,5
2.8215831331938777,1050,2020,2.0,False,41.98208889679211,1.0,81,1707902001,Centre,89.0,63.81,F,1,1,1,1,1,33932.0,26250.0,33.3,2.7,23.2,18.7,38.0,Mercadal,2.1,26.8,16.5,1.9,52.7,2.7,33.3,33932.0,26250.0,73965.0,30340.0,56324.0,23103.0,44.2,763.0,38.0,23.2,88.4,18.7,2.4,1,6,1,17,1,26,1,24,1,10
2.8243588060208817,1295,2020,2.0,True,41.98457663810951,5.0,56,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell,2.9,23.5,11.8,4.5,57.4,3.4,39.7,23390.0,17150.0,44661.0,20066.0,35538.0,15967.0,39.5,1056.0,44.2,11.6,77.5,13.8,2.2,1,5,1,15,1,11,1,25,1,17
2.808749309595032,1210,2020,2.0,False,41.99471883127152,1.0,83,1707906002,Oest,61.0,31.29,E,1,0,1,1,1,19979.0,19250.0,25.4,2.2,15.5,22.0,22.9,Taialà,4.7,6.7,16.4,4.8,67.3,2.2,25.4,19979.0,19250.0,42658.0,15530.0,35760.0,13018.0,39.8,2609.0,22.9,15.5,87.0,22.0,2.7,1,2,0,0,1,1,1,8,1,1
2.824801656653882,1335,2020,1.0,False,41.98474175979176,5.0,50,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell,2.2,22.0,10.4,4.7,60.6,3.4,37.0,22136.0,17850.0,41873.0,19766.0,33175.0,15660.0,39.3,982.0,44.1,10.4,61.0,14.0,2.1,1,5,1,14,1,9,1,26,1,17
2.808436389212459,1200,2020,2.0,False,41.994334417094535,1.0,80,1707906002,Oest,61.0,31.29,E,1,0,1,1,1,19979.0,19250.0,25.4,2.2,15.5,22.0,22.9,Taialà,4.7,6.7,16.4,4.8,67.3,2.2,25.4,19979.0,19250.0,42658.0,15530.0,35760.0,13018.0,39.8,2609.0,22.9,15.5,87.0,22.0,2.7,1,2,0,0,1,2,1,7,1,1
2.80987896270542,1270,2020,2.0,True,41.96947741518099,2.0,118,1707903012,Eixample,67.0,33.7,E,1,1,1,1,0,15344.0,13650.0,31.5,3.0,14.4,20.8,18.9,Eixample Sud,4.5,5.6,22.6,6.3,61.1,3.0,31.5,15344.0,13650.0,36403.0,11536.0,31295.0,9917.0,38.9,2791.0,18.9,14.4,66.6,20.8,3.1,1,5,1,7,1,1,1,8,0,0
2.826385868551568,935,2020,1.0,False,41.98721625980369,2.0,54,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell,2.2,22.0,10.4,4.7,60.6,3.4,37.0,22136.0,17850.0,41873.0,19766.0,33175.0,15660.0,39.3,982.0,44.1,10.4,61.0,14.0,2.1,1,4,1,9,1,6,1,21,1,14
2.818011348080544,1680,2020,3.0,True,41.977633959993,4.0,101,1707902005,Eixample,39.0,31.67,E,1,1,1,1,1,28662.0,24850.0,30.0,2.7,23.0,17.2,39.6,Eixample Nord,3.0,18.3,19.7,2.5,56.6,2.7,30.0,28662.0,24850.0,59563.0,26194.0,45649.0,20075.0,43.4,915.0,39.6,23.0,84.9,17.2,2.3,1,7,1,19,1,19,1,46,1,3
2.8163347925719275,830,2020,3.0,True,41.99113172569962,0.0,78,1707906001,Oest,54.0,45.76,F,0,1,1,1,0,22119.0,21350.0,24.9,2.1,15.8,18.6,21.1,Fontajau,3.7,6.2,20.5,3.6,66.1,2.1,24.9,22119.0,21350.0,48326.0,17836.0,39656.0,14636.0,42.0,1987.0,21.1,15.8,90.6,18.6,2.7,0,0,1,1,1,2,1,6,0,0
2.824931880222216,665,2020,3.0,True,41.98468545590317,2.0,124,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell,2.2,22.0,10.4,4.7,60.6,3.4,37.0,22136.0,17850.0,41873.0,19766.0,33175.0,15660.0,39.3,982.0,44.1,10.4,61.0,14.0,2.1,1,5,1,14,1,9,1,25,1,17
2.8194714783770185,1740,2020,3.0,True,41.98506276458829,3.0,87,1707903003,Eixample,101.0,43.2,E,1,1,1,1,1,25589.0,22050.0,33.4,3.2,14.7,16.8,37.3,Eixample Nord,3.1,18.2,14.6,3.0,61.1,3.2,33.4,25589.0,22050.0,52523.0,22107.0,41408.0,17428.0,40.3,2347.0,37.3,14.7,79.4,16.8,2.4,1,4,1,12,1,19,1,21,1,5
2.825324952101647,1365,2020,2.0,False,41.98223995489664,3.0,70,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell,2.9,23.5,11.8,4.5,57.4,3.4,39.7,23390.0,17150.0,44661.0,20066.0,35538.0,15967.0,39.5,1056.0,44.2,11.6,77.5,13.8,2.2,1,4,1,11,1,9,1,26,1,10
2.809815227773948,1300,2020,3.0,True,41.97368093180805,5.0,55,1707903006,Eixample,72.0,60.68,F,1,1,1,1,1,22849.0,20650.0,32.2,3.0,21.0,19.0,28.4,Sant Narcís,4.0,9.2,25.7,3.0,58.1,3.0,32.2,22849.0,20650.0,48451.0,18480.0,39717.0,15149.0,42.8,1061.0,28.4,21.0,81.5,19.0,2.6,1,8,1,12,1,3,1,15,1,1
2.824765555168496,1205,2020,3.0,True,41.984471485376815,1.0,84,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell,2.2,22.0,10.4,4.7,60.6,3.4,37.0,22136.0,17850.0,41873.0,19766.0,33175.0,15660.0,39.3,982.0,44.1,10.4,61.0,14.0,2.1,1,5,1,15,1,9,1,24,1,17
2.8202135907449257,2660,2020,2.0,True,41.97846420380541,1.0,95,1707902005,Eixample,39.0,31.67,E,1,1,1,1,1,28662.0,24850.0,30.0,2.7,23.0,17.2,39.6,Eixample Nord,3.0,18.3,19.7,2.5,56.6,2.7,30.0,28662.0,24850.0,59563.0,26194.0,45649.0,20075.0,43.4,915.0,39.6,23.0,84.9,17.2,2.3,1,9,1,28,1,21,1,23,1,4
2.816985458379478,1215,2020,3.0,True,41.984947446773184,4.0,94,1707903004,Eixample,65.0,59.9,E,1,1,1,1,1,29640.0,26950.0,27.5,2.4,17.1,17.7,27.6,Eixample Nord,2.3,18.0,15.8,2.1,61.8,2.4,27.5,29640.0,26950.0,64740.0,25540.0,50243.0,19821.0,42.1,1144.0,27.6,17.1,91.2,17.7,2.5,1,6,1,8,1,12,1,14,1,3
2.8181154207695616,1070,2020,2.0,True,41.980198964471946,5.0,114,1707902002,Eixample,68.0,32.78,E,1,1,1,1,1,28459.0,23450.0,35.1,3.2,17.0,17.4,37.7,Eixample Nord,3.1,18.1,15.6,2.6,60.7,3.2,35.1,28459.0,23450.0,60214.0,25658.0,46357.0,19753.0,41.8,945.0,37.7,17.0,84.2,17.4,2.3,1,5,1,16,1,23,1,41,1,6
2.817513158457116,1805,2020,2.0,True,41.980161973261296,2.0,62,1707902002,Eixample,68.0,32.78,E,1,1,1,1,1,28459.0,23450.0,35.1,3.2,17.0,17.4,37.7,Eixample Nord,3.1,18.1,15.6,2.6,60.7,3.2,35.1,28459.0,23450.0,60214.0,25658.0,46357.0,19753.0,41.8,945.0,37.7,17.0,84.2,17.4,2.3,1,6,1,16,1,21,1,47,1,5
2.82451206140281,2515,2020,3.0,True,41.97536988295979,5.0,125,1707901003,Centre,61.0,75.87,G,1,1,1,1,1,24088.0,22050.0,31.8,2.6,17.7,17.3,31.8,Carme,2.8,13.3,17.5,3.1,63.3,2.6,31.8,24088.0,22050.0,49285.0,20724.0,38746.0,16292.0,41.5,1252.0,31.8,17.7,83.4,17.3,2.4,1,4,1,13,1,10,1,19,1,4
2.8205479257200547,1195,2020,3.0,True,41.95882458133948,1.0,93,1707902015,Sud,51.0,62.67,F,1,1,0,1,0,33913.0,29050.0,30.3,2.4,16.5,19.0,21.8,Palau,1.8,17.4,15.6,2.1,63.1,2.4,30.3,33913.0,29050.0,80139.0,28792.0,60418.0,21707.0,41.2,2295.0,21.8,16.5,92.0,19.0,2.8,1,1,1,1,0,0,1,8,0,0
2.8117286347129222,1020,2020,3.0,True,41.97673972977118,3.0,100,1707903016,Eixample,63.0,43.2,E,1,1,1,1,1,18961.0,17150.0,31.4,2.7,20.5,16.7,26.8,Eixample Nord,3.6,7.1,27.8,4.5,57.0,2.7,31.4,18961.0,17150.0,41905.0,15300.0,34959.0,12764.0,42.8,1608.0,26.8,20.5,74.7,16.7,2.7,1,4,1,15,1,8,1,41,1,1
2.8237776729478727,600,2020,3.0,True,41.983209372945005,3.0,50,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell,2.9,23.5,11.8,4.5,57.4,3.4,39.7,23390.0,17150.0,44661.0,20066.0,35538.0,15967.0,39.5,1056.0,44.2,11.6,77.5,13.8,2.2,1,5,1,12,1,15,1,28,1,11
2.8190776913662816,1420,2020,2.0,True,41.97998521854456,2.0,51,1707902003,Eixample,90.0,48.65,F,1,1,1,1,1,29369.0,24850.0,33.4,2.7,24.4,17.4,33.4,Eixample Nord,2.6,24.2,22.2,2.2,48.8,2.7,33.4,29369.0,24850.0,61837.0,25572.0,46971.0,19425.0,44.6,1274.0,33.4,24.4,88.8,17.4,2.4,1,5,1,18,1,23,1,30,1,5
2.821392357380166,1095,2020,1.0,True,41.97570271691513,1.0,76,1707902006,Eixample,102.0,73.11,G,1,1,1,1,1,25520.0,22750.0,34.0,3.1,22.9,17.0,36.7,Eixample Nord,2.3,19.2,24.3,2.6,51.7,3.1,34.0,25520.0,22750.0,53280.0,22029.0,42168.0,17435.0,43.9,2026.0,36.7,22.9,81.6,17.0,2.4,1,7,1,22,1,16,1,20,1,3
2.8254029774669047,1065,2020,3.0,False,41.98368260715018,1.0,81,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell,2.9,23.5,11.8,4.5,57.4,3.4,39.7,23390.0,17150.0,44661.0,20066.0,35538.0,15967.0,39.5,1056.0,44.2,11.6,77.5,13.8,2.2,1,4,1,10,1,9,1,22,1,12
2.8141282142919475,1570,2020,4.0,True,41.97878698242461,5.0,93,1707903020,Eixample,83.0,28.05,D,1,1,1,1,1,26740.0,23450.0,30.6,2.7,18.5,16.0,28.6,Eixample Nord,3.0,10.7,20.7,3.0,62.7,2.7,30.6,26740.0,23450.0,58668.0,22607.0,46243.0,17819.0,42.3,1387.0,28.6,18.5,83.8,16.0,2.6,1,4,1,14,1,9,1,49,1,2
2.82540770217907,3005,2020,3.0,True,41.97503678203503,1.0,129,1707901004,Centre,104.0,45.4,E,1,1,1,1,1,18277.0,15750.0,32.5,3.0,15.7,17.6,37.2,Carme,3.9,11.5,17.5,4.7,62.3,3.0,32.5,18277.0,15750.0,36584.0,15213.0,30423.0,12651.0,40.5,1333.0,37.2,15.7,70.1,17.6,2.4,1,3,1,11,1,9,1,13,1,4
2.817848014142533,1750,2020,2.0,True,41.97968380934045,1.0,139,1707902002,Eixample,68.0,32.78,E,1,1,1,1,1,28459.0,23450.0,35.1,3.2,17.0,17.4,37.7,Eixample Nord,3.1,18.1,15.6,2.6,60.7,3.2,35.1,28459.0,23450.0,60214.0,25658.0,46357.0,19753.0,41.8,945.0,37.7,17.0,84.2,17.4,2.3,1,6,1,16,1,23,1,48,1,5
2.8249594241141502,600,2020,2.0,False,41.98377839044492,1.0,62,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell,2.9,23.5,11.8,4.5,57.4,3.4,39.7,23390.0,17150.0,44661.0,20066.0,35538.0,15967.0,39.5,1056.0,44.2,11.6,77.5,13.8,2.2,1,4,1,12,1,9,1,25,1,13
2.824960457852717,2220,2020,1.0,True,41.97534513120163,1.0,35,1707901003,Centre,61.0,75.87,G,1,1,1,1,1,24088.0,22050.0,31.8,2.6,17.7,17.3,31.8,Carme,2.8,13.3,17.5,3.1,63.3,2.6,31.8,24088.0,22050.0,49285.0,20724.0,38746.0,16292.0,41.5,1252.0,31.8,17.7,83.4,17.3,2.4,1,4,1,12,1,10,1,13,1,4
2.82688379549254,2440,2020,4.0,True,41.97294499669661,1.0,245,1707902009,Sud,62.0,30.19,E,1,1,1,1,1,23320.0,21350.0,29.3,2.6,16.3,13.5,31.7,Montilivi,3.1,10.7,20.4,3.6,62.2,2.6,29.3,23320.0,21350.0,49794.0,19826.0,40228.0,16017.0,42.8,1325.0,31.7,16.3,86.6,13.5,2.5,1,3,1,4,1,4,1,15,1,4
2.8251541425469524,1405,2020,3.0,True,41.98483314843829,1.0,64,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell,2.2,22.0,10.4,4.7,60.6,3.4,37.0,22136.0,17850.0,41873.0,19766.0,33175.0,15660.0,39.3,982.0,44.1,10.4,61.0,14.0,2.1,1,4,1,13,1,9,1,25,1,17
2.818102777586865,1830,2020,4.0,True,41.98001749719069,5.0,138,1707902002,Eixample,68.0,32.78,E,1,1,1,1,1,28459.0,23450.0,35.1,3.2,17.0,17.4,37.7,Eixample Nord,3.1,18.1,15.6,2.6,60.7,3.2,35.1,28459.0,23450.0,60214.0,25658.0,46357.0,19753.0,41.8,945.0,37.7,17.0,84.2,17.4,2.3,1,5,1,15,1,23,1,45,1,5
2.824729753535941,1000,2020,3.0,True,41.98396550757747,2.0,129,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell,2.9,23.5,11.8,4.5,57.4,3.4,39.7,23390.0,17150.0,44661.0,20066.0,35538.0,15967.0,39.5,1056.0,44.2,11.6,77.5,13.8,2.2,1,5,1,13,1,9,1,27,1,15
2.821737735113128,990,2020,4.0,True,41.97689759177832,4.0,61,1707902006,Eixample,102.0,73.11,G,1,1,1,1,1,25520.0,22750.0,34.0,3.1,22.9,17.0,36.7,Eixample Nord,2.3,19.2,24.3,2.6,51.7,3.1,34.0,25520.0,22750.0,53280.0,22029.0,42168.0,17435.0,43.9,2026.0,36.7,22.9,81.6,17.0,2.4,1,8,1,23,1,24,1,21,1,3
2.824585031970533,695,2020,2.0,False,41.98415734740992,1.0,44,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell,2.9,23.5,11.8,4.5,57.4,3.4,39.7,23390.0,17150.0,44661.0,20066.0,35538.0,15967.0,39.5,1056.0,44.2,11.6,77.5,13.8,2.2,1,5,1,14,1,10,1,24,1,16
2.817679621126422,1340,2020,3.0,True,41.98003105160574,1.0,107,1707902002,Eixample,68.0,32.78,E,1,1,1,1,1,28459.0,23450.0,35.1,3.2,17.0,17.4,37.7,Eixample Nord,3.1,18.1,15.6,2.6,60.7,3.2,35.1,28459.0,23450.0,60214.0,25658.0,46357.0,19753.0,41.8,945.0,37.7,17.0,84.2,17.4,2.3,1,5,1,15,1,22,1,46,1,5
2.824973519539762,825,2020,1.0,False,41.98566942030059,2.0,85,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell,2.2,22.0,10.4,4.7,60.6,3.4,37.0,22136.0,17850.0,41873.0,19766.0,33175.0,15660.0,39.3,982.0,44.1,10.4,61.0,14.0,2.1,1,5,1,15,1,8,1,23,1,16
2.814586434325731,1615,2020,4.0,True,41.97531059580095,2.0,101,1707903007,Eixample,53.0,70.03,F,1,1,1,1,1,15188.0,12950.0,33.1,2.9,16.9,18.0,30.4,Eixample Sud,4.3,5.6,23.6,5.1,61.4,2.9,33.1,15188.0,12950.0,33470.0,12225.0,28530.0,10421.0,40.6,2406.0,30.4,16.9,61.7,18.0,2.7,1,4,1,10,1,7,1,39,1,1
2.82459271155287,1910,2020,2.0,True,41.98448286559439,2.0,100,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell,2.9,23.5,11.8,4.5,57.4,3.4,39.7,23390.0,17150.0,44661.0,20066.0,35538.0,15967.0,39.5,1056.0,44.2,11.6,77.5,13.8,2.2,1,5,1,15,1,10,1,24,1,17
2.8141072594269234,1710,2020,4.0,True,41.97524465180761,2.0,94,1707903007,Eixample,53.0,70.03,F,1,1,1,1,1,15188.0,12950.0,33.1,2.9,16.9,18.0,30.4,Eixample Sud,4.3,5.6,23.6,5.1,61.4,2.9,33.1,15188.0,12950.0,33470.0,12225.0,28530.0,10421.0,40.6,2406.0,30.4,16.9,61.7,18.0,2.7,1,3,1,10,1,8,1,40,1,1
2.824653408085868,880,2020,3.0,True,41.984142519727584,2.0,123,1707904001,Centre,31.0,77.16,D,1,1,1,1,1,22136.0,17850.0,37.0,3.4,10.4,14.0,44.1,Barri Vell,2.2,22.0,10.4,4.7,60.6,3.4,37.0,22136.0,17850.0,41873.0,19766.0,33175.0,15660.0,39.3,982.0,44.1,10.4,61.0,14.0,2.1,1,5,1,14,1,10,1,24,1,15
2.819834165304353,590,2020,2.0,True,41.98325831261116,1.0,72,1707903001,Centre,69.0,18.66,D,1,1,1,1,1,26041.0,22050.0,36.9,3.5,18.6,15.8,41.3,Mercadal,2.5,23.5,19.3,3.2,51.5,3.5,36.9,26041.0,22050.0,51844.0,22824.0,40572.0,17861.0,41.7,1046.0,41.3,18.6,81.1,15.8,2.2,1,6,1,15,1,25,1,20,1,7
2.824999367998192,1545,2020,3.0,True,41.98241049282706,1.0,98,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell,2.9,23.5,11.8,4.5,57.4,3.4,39.7,23390.0,17150.0,44661.0,20066.0,35538.0,15967.0,39.5,1056.0,44.2,11.6,77.5,13.8,2.2,1,5,1,12,1,10,1,26,1,11
2.820877573001348,1230,2020,4.0,False,41.97680521753936,1.0,95,1707902006,Eixample,102.0,73.11,G,1,1,1,1,1,25520.0,22750.0,34.0,3.1,22.9,17.0,36.7,Eixample Nord,2.3,19.2,24.3,2.6,51.7,3.1,34.0,25520.0,22750.0,53280.0,22029.0,42168.0,17435.0,43.9,2026.0,36.7,22.9,81.6,17.0,2.4,1,8,1,27,1,24,1,21,1,3
2.820428065293932,865,2020,2.0,True,41.970172280794046,4.0,80,1707902010,Eixample,77.0,63.39,F,1,1,1,1,1,23409.0,21350.0,27.2,2.3,14.3,18.7,31.2,Eixample Sud,2.6,7.8,16.2,3.4,70.0,2.3,27.2,23409.0,21350.0,48252.0,19866.0,38665.0,15919.0,40.5,2358.0,31.2,14.3,86.8,18.7,2.4,1,8,1,9,1,5,1,9,1,2
2.826569873013538,655,2020,2.0,False,41.98414919561348,3.0,46,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell,2.9,23.5,11.8,4.5,57.4,3.4,39.7,23390.0,17150.0,44661.0,20066.0,35538.0,15967.0,39.5,1056.0,44.2,11.6,77.5,13.8,2.2,1,3,1,11,1,6,1,17,1,14
2.8206389398253253,805,2020,2.0,True,41.98297777656968,1.0,80,1707903001,Centre,69.0,18.66,D,1,1,1,1,1,26041.0,22050.0,36.9,3.5,18.6,15.8,41.3,Mercadal,2.5,23.5,19.3,3.2,51.5,3.5,36.9,26041.0,22050.0,51844.0,22824.0,40572.0,17861.0,41.7,1046.0,41.3,18.6,81.1,15.8,2.2,1,6,1,16,1,25,1,19,1,7
2.825019172268747,700,2020,2.0,False,41.98399266616558,1.0,68,1707901001,Centre,97.0,83.7,E,1,1,1,1,1,23390.0,17150.0,39.7,3.4,11.6,13.8,44.2,Barri Vell,2.9,23.5,11.8,4.5,57.4,3.4,39.7,23390.0,17150.0,44661.0,20066.0,35538.0,15967.0,39.5,1056.0,44.2,11.6,77.5,13.8,2.2,1,4,1,12,1,9,1,24,1,15
2.8249164637698483,670,2020,1.0,False,41.97716490054261,2.0,53,1707901003,Centre,61.0,75.87,G,1,1,1,1,1,24088.0,22050.0,31.8,2.6,17.7,17.3,31.8,Carme,2.8,13.3,17.5,3.1,63.3,2.6,31.8,24088.0,22050.0,49285.0,20724.0,38746.0,16292.0,41.5,1252.0,31.8,17.7,83.4,17.3,2.4,1,6,1,11,1,9,1,13,1,3
