lon,price,year_available,rooms,elevator,lat,floors,area,census_tract_INE,barri_oficial,metres_cadastre,emissions_de_co2,qual_energia,has_education_within_500m,has_food_within_500m,has_health_within_500m,has_mobility_within_500m,has_public_service_within_500m,renda_med,renda_mediana,gini,p80_p20,pct_65_plus,pct_under18,pct_single_household,sector_oficial
2.8135016755708944,795,2015,2.0,True,41.98114553884324,2.0,88,1707903020,Eixample,79.0,43.2,E,1,1,1,1,1,23305.0,21350.0,32.2,2.9,13.0,18.5,28.3,Eixample Nord
2.8246935781747355,855,2015,2.0,False,41.98997166413764,1.0,78,1707905002,Nord,59.0,55.22,F,1,1,1,1,1,14321.0,13650.0,33.0,3.1,20.3,16.5,37.3,Pedret
2.8135006413486474,1080,2015,4.0,True,41.97520624896318,5.0,98,1707903007,Eixample,64.0,42.7,E,1,1,1,1,1,13581.0,11550.0,34.7,2.9,17.7,17.9,26.9,Eixample Sud
2.809981843241905,1145,2015,4.0,True,41.97373080299119,4.0,116,1707903006,Eixample,82.0,62.5,F,1,1,1,1,1,18692.0,17150.0,34.3,3.3,25.1,17.0,30.3,Sant Narcís
2.8183619867293155,2335,2015,3.0,True,41.98001623201236,3.0,119,1707902002,Eixample,78.11,37.79,E,1,1,1,1,1,24226.0,20650.0,36.6,3.6,19.3,18.7,40.1,Eixample Nord
2.8236503608060306,800,2015,4.0,True,41.96907265846372,1.0,117,1707902010,Eixample,49.74,17.8,D,1,1,1,1,1,20393.0,19250.0,29.0,2.5,11.4,22.8,31.3,Eixample Sud
2.8244795532544225,780,2015,3.0,True,41.98438195301785,2.0,112,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell
2.8183498663239543,860,2015,3.0,True,41.97972309570192,1.0,138,1707902003,Eixample,83.85,42.82,G,1,1,1,1,1,26786.0,21350.0,35.6,3.2,24.5,17.4,32.4,Eixample Nord
2.820709723739069,355,2015,1.0,True,41.98388833416508,1.0,57,1707903001,Centre,105.0,41.42,E,1,1,1,1,1,24048.0,20650.0,37.0,3.2,20.8,12.7,44.4,Mercadal
2.8206565828334766,915,2015,4.0,True,41.978148707584495,0.0,117,1707902004,Eixample,79.0,43.2,E,1,1,1,1,1,23984.0,20650.0,34.6,3.2,22.8,15.4,30.5,Eixample Nord
2.8240908069595823,665,2015,2.0,True,41.983510493356505,2.0,53,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell
2.831694508503335,2310,2015,4.0,False,41.994983964295855,1.0,305,1707905001,Montjuïc,147.5,45.915,E,0,1,1,1,0,31297.0,26250.0,30.9,2.6,15.7,19.4,12.4,Montjuïc
2.823693948587814,540,2015,2.0,True,41.983316419220365,2.0,44,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell
2.8249653172108933,1200,2015,1.0,True,41.98380579851835,1.0,67,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell
2.81750228582564,645,2015,1.0,True,41.97013282007914,4.0,86,1707902021,Eixample,64.0,42.7,E,1,1,1,1,1,21037.0,19250.0,33.4,3.1,14.0,21.3,32.0,Eixample Sud
2.8247935236690944,625,2015,1.0,False,41.9859702977184,1.0,48,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell
2.8318997109265824,965,2015,4.0,True,41.99537945321099,3.0,102,1707905001,Montjuïc,147.5,45.915,E,0,1,1,1,0,31297.0,26250.0,30.9,2.6,15.7,19.4,12.4,Montjuïc
2.8183073777581167,990,2015,2.0,True,41.97991974650917,1.0,168,1707902002,Eixample,78.11,37.79,E,1,1,1,1,1,24226.0,20650.0,36.6,3.6,19.3,18.7,40.1,Eixample Nord
2.8207356160959423,955,2015,2.0,True,41.97745327155,6.0,114,1707902004,Eixample,79.0,43.2,E,1,1,1,1,1,23984.0,20650.0,34.6,3.2,22.8,15.4,30.5,Eixample Nord
2.8184008897674984,1495,2015,2.0,True,41.97836266860365,3.0,90,1707902005,Eixample,115.59,52.07,C,1,1,1,1,1,23641.0,22050.0,30.4,2.7,23.1,18.1,36.1,Eixample Nord
2.818371539165281,1135,2015,1.0,True,41.98023756468778,2.0,60,1707902002,Eixample,78.11,37.79,E,1,1,1,1,1,24226.0,20650.0,36.6,3.6,19.3,18.7,40.1,Eixample Nord
2.8101166216456592,1130,2015,4.0,True,41.97383748229928,4.0,114,1707903006,Eixample,82.0,62.5,F,1,1,1,1,1,18692.0,17150.0,34.3,3.3,25.1,17.0,30.3,Sant Narcís
2.825216523619296,1775,2015,4.0,True,41.98365081943339,1.0,97,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell
2.824804484991024,725,2015,3.0,True,41.984479889271626,5.0,70,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell
2.812251744880657,1395,2015,4.0,True,41.965804814605065,1.0,145,1707902022,Eixample,59.32,18.93,D,1,1,1,1,1,17679.0,16450.0,31.5,2.8,5.2,25.2,28.7,Eixample Sud
2.825885564025057,1235,2015,2.0,True,41.99171776618009,1.0,45,1707905002,Nord,59.0,55.22,F,1,1,1,1,1,14321.0,13650.0,33.0,3.1,20.3,16.5,37.3,Pedret
2.8222752718407835,680,2015,4.0,False,41.97016612580456,1.0,100,1707902010,Eixample,49.74,17.8,D,1,1,1,1,1,20393.0,19250.0,29.0,2.5,11.4,22.8,31.3,Eixample Sud
2.82289871041577,785,2015,3.0,False,41.97019019460876,1.0,76,1707902010,Eixample,49.74,17.8,D,1,1,1,1,1,20393.0,19250.0,29.0,2.5,11.4,22.8,31.3,Eixample Sud
2.812046784010309,900,2015,3.0,True,41.97710038147142,2.0,98,1707903016,Eixample,79.0,43.2,E,1,1,1,1,1,17367.0,15750.0,33.4,3.5,17.3,16.5,25.7,Eixample Nord
2.8247166317675765,735,2015,1.0,False,41.98567137502639,3.0,86,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell
2.8180961712996724,1190,2015,4.0,True,41.98015196120685,1.0,95,1707902002,Eixample,78.11,37.79,E,1,1,1,1,1,24226.0,20650.0,36.6,3.6,19.3,18.7,40.1,Eixample Nord
2.820808446454027,1160,2015,2.0,True,41.98178700366531,1.0,94,1707902001,Centre,105.0,41.42,E,1,1,1,1,1,25645.0,22750.0,35.9,3.2,21.4,15.9,33.6,Mercadal
2.820947665770533,455,2015,1.0,True,41.98187543146054,4.0,35,1707902001,Centre,105.0,41.42,E,1,1,1,1,1,25645.0,22750.0,35.9,3.2,21.4,15.9,33.6,Mercadal
2.82546151806422,715,2015,1.0,False,41.98563121823248,2.0,79,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell
2.8184421955665595,2480,2015,3.0,True,41.98015357277435,3.0,125,1707902002,Eixample,78.11,37.79,E,1,1,1,1,1,24226.0,20650.0,36.6,3.6,19.3,18.7,40.1,Eixample Nord
2.8144151943009943,1065,2015,4.0,False,41.97563947662684,3.0,81,1707903007,Eixample,64.0,42.7,E,1,1,1,1,1,13581.0,11550.0,34.7,2.9,17.7,17.9,26.9,Eixample Sud
2.824613632115113,1145,2015,2.0,True,41.98440865928539,1.0,59,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell
2.829857605263041,1870,2015,4.0,False,41.973317973965926,3.0,165,1707902014,Sud,79.0,52.305,E,1,1,1,1,1,16175.0,14350.0,33.7,2.9,19.2,20.3,33.0,Montilivi
2.8242904842135936,800,2015,4.0,False,41.96953267500015,2.0,141,1707902018,Sud,89.6,41.2,E,1,1,1,1,1,23488.0,21350.0,27.5,2.5,14.8,22.9,26.2,Montilivi
2.824796476100753,810,2015,1.0,False,41.985743574336894,3.0,69,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell
2.8118887672530244,930,2015,3.0,True,41.97702776595512,3.0,80,1707903016,Eixample,79.0,43.2,E,1,1,1,1,1,17367.0,15750.0,33.4,3.5,17.3,16.5,25.7,Eixample Nord
2.818212473245656,2200,2015,1.0,True,41.979747126439904,6.0,90,1707902002,Eixample,78.11,37.79,E,1,1,1,1,1,24226.0,20650.0,36.6,3.6,19.3,18.7,40.1,Eixample Nord
2.8211218240221374,905,2015,2.0,True,41.97034812449088,4.0,69,1707902010,Eixample,49.74,17.8,D,1,1,1,1,1,20393.0,19250.0,29.0,2.5,11.4,22.8,31.3,Eixample Sud
2.825480652464061,1235,2015,2.0,True,41.98427515264741,1.0,74,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell
2.810253218199281,935,2015,3.0,True,41.96977759226066,2.0,102,1707903012,Eixample,53.73,33.96,E,1,1,1,1,0,12766.0,11550.0,36.8,3.8,11.9,22.8,18.0,Eixample Sud
2.808389790960528,1375,2015,2.0,True,41.99466316229659,1.0,74,1707906002,Oest,70.0,57.84,E,1,0,1,1,1,17013.0,16450.0,28.7,2.3,14.0,24.6,19.2,Taialà
2.813291316779144,595,2015,2.0,True,41.98136808176449,1.0,89,1707903020,Eixample,79.0,43.2,E,1,1,1,1,1,23305.0,21350.0,32.2,2.9,13.0,18.5,28.3,Eixample Nord
2.813965936605522,1170,2015,4.0,True,41.97852714542081,5.0,105,1707903015,Eixample,84.0,33.98,E,1,1,1,1,1,15650.0,13650.0,34.8,3.1,21.4,15.7,30.9,Eixample Nord
2.81857701094181,875,2015,2.0,True,41.980203143812815,1.0,137,1707902003,Eixample,83.85,42.82,G,1,1,1,1,1,26786.0,21350.0,35.6,3.2,24.5,17.4,32.4,Eixample Nord
2.812627312046499,2025,2015,4.0,True,41.96504271927057,1.0,206,1707902022,Eixample,59.32,18.93,D,1,1,1,1,1,17679.0,16450.0,31.5,2.8,5.2,25.2,28.7,Eixample Sud
2.824791658080249,1890,2015,4.0,False,41.98410621391909,1.0,126,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell
2.8246715560739264,1040,2015,3.0,True,41.98414165278104,1.0,93,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell
2.820235950409708,850,2015,4.0,True,41.97830484484833,2.0,101,1707902005,Eixample,115.59,52.07,C,1,1,1,1,1,23641.0,22050.0,30.4,2.7,23.1,18.1,36.1,Eixample Nord
2.829211936980653,1830,2015,4.0,False,41.97323966852432,5.0,171,1707902014,Sud,79.0,52.305,E,1,1,1,1,1,16175.0,14350.0,33.7,2.9,19.2,20.3,33.0,Montilivi
2.814044548333764,1020,2015,4.0,True,41.97840889167678,5.0,108,1707903020,Eixample,79.0,43.2,E,1,1,1,1,1,23305.0,21350.0,32.2,2.9,13.0,18.5,28.3,Eixample Nord
2.8085799527241964,1105,2015,2.0,False,41.99469360436995,1.0,68,1707906002,Oest,70.0,57.84,E,1,0,1,1,1,17013.0,16450.0,28.7,2.3,14.0,24.6,19.2,Taialà
2.816081212203934,985,2015,2.0,True,41.96837461491108,1.0,75,1707902011,Eixample,50.32,44.87,E,1,1,1,1,1,18387.0,17150.0,31.6,2.9,10.4,20.1,30.7,Eixample Sud
2.8244529124392432,720,2015,3.0,True,41.983905567102056,2.0,116,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell
2.8188058878866946,1185,2015,3.0,True,41.97987318351901,1.0,111,1707902003,Eixample,83.85,42.82,G,1,1,1,1,1,26786.0,21350.0,35.6,3.2,24.5,17.4,32.4,Eixample Nord
2.8087145041141226,1120,2015,1.0,True,41.994436229753134,1.0,53,1707906002,Oest,70.0,57.84,E,1,0,1,1,1,17013.0,16450.0,28.7,2.3,14.0,24.6,19.2,Taialà
2.823623219486905,1085,2015,2.0,False,41.98405506604881,4.0,116,1707903001,Centre,105.0,41.42,E,1,1,1,1,1,24048.0,20650.0,37.0,3.2,20.8,12.7,44.4,Mercadal
2.824647610341541,870,2015,2.0,True,41.9829126188725,4.0,86,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell
2.8183975122780134,925,2015,3.0,True,41.980368244197145,5.0,107,1707902002,Eixample,78.11,37.79,E,1,1,1,1,1,24226.0,20650.0,36.6,3.6,19.3,18.7,40.1,Eixample Nord
2.8241851167819747,1485,2015,3.0,True,41.97601263850091,5.0,121,1707901003,Centre,64.0,48.77,G,1,1,1,1,1,20901.0,17850.0,36.9,3.5,16.8,16.4,36.3,Carme
2.817687452590307,850,2015,3.0,True,41.98012180230567,5.0,91,1707902002,Eixample,78.11,37.79,E,1,1,1,1,1,24226.0,20650.0,36.6,3.6,19.3,18.7,40.1,Eixample Nord
2.824484853304753,1860,2015,2.0,True,41.97562224158762,1.0,36,1707901003,Centre,64.0,48.77,G,1,1,1,1,1,20901.0,17850.0,36.9,3.5,16.8,16.4,36.3,Carme
2.8161077036307667,1430,2015,3.0,True,41.96889288961414,1.0,76,1707902011,Eixample,50.32,44.87,E,1,1,1,1,1,18387.0,17150.0,31.6,2.9,10.4,20.1,30.7,Eixample Sud
2.821528040066653,1005,2015,2.0,True,41.97556160003575,1.0,90,1707902006,Eixample,79.0,43.2,E,1,1,1,1,1,23171.0,19950.0,35.3,3.4,22.4,18.8,33.0,Eixample Nord
2.8247208309138783,615,2015,3.0,True,41.98429428098802,2.0,96,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell
2.8248602129968443,1415,2015,3.0,True,41.984178276759565,2.0,84,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell
2.810119862111185,1200,2015,3.0,True,41.97364700581233,5.0,66,1707903006,Eixample,82.0,62.5,F,1,1,1,1,1,18692.0,17150.0,34.3,3.3,25.1,17.0,30.3,Sant Narcís
2.820548102960637,730,2015,3.0,True,41.97755295166258,1.0,56,1707902004,Eixample,79.0,43.2,E,1,1,1,1,1,23984.0,20650.0,34.6,3.2,22.8,15.4,30.5,Eixample Nord
2.821791075862861,445,2015,1.0,True,41.98110661257017,5.0,35,1707902001,Centre,105.0,41.42,E,1,1,1,1,1,25645.0,22750.0,35.9,3.2,21.4,15.9,33.6,Mercadal
2.829854438521447,2245,2015,4.0,False,41.97358134841116,4.0,148,1707902014,Sud,79.0,52.305,E,1,1,1,1,1,16175.0,14350.0,33.7,2.9,19.2,20.3,33.0,Montilivi
2.8247685165930454,1975,2015,3.0,False,41.97593180344037,5.0,130,1707901003,Centre,64.0,48.77,G,1,1,1,1,1,20901.0,17850.0,36.9,3.5,16.8,16.4,36.3,Carme
2.827006085571557,1350,2015,4.0,True,41.97356459126157,1.0,230,1707902009,Sud,79.0,52.305,E,1,1,1,1,1,19882.0,17850.0,30.3,2.7,14.2,17.5,27.6,Montilivi
2.8255170528231206,1930,2015,4.0,False,41.98431802988674,1.0,94,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell
2.830050281131507,1990,2015,4.0,False,41.97258514955955,4.0,141,1707902014,Sud,79.0,52.305,E,1,1,1,1,1,16175.0,14350.0,33.7,2.9,19.2,20.3,33.0,Montilivi
2.82282299976646,1235,2015,2.0,False,41.98369874297634,4.0,75,1707903001,Centre,105.0,41.42,E,1,1,1,1,1,24048.0,20650.0,37.0,3.2,20.8,12.7,44.4,Mercadal
2.8126408133108867,935,2015,4.0,True,41.9654031174169,1.0,142,1707902022,Eixample,59.32,18.93,D,1,1,1,1,1,17679.0,16450.0,31.5,2.8,5.2,25.2,28.7,Eixample Sud
2.821622239881877,760,2015,3.0,True,41.97672663100868,4.0,54,1707902006,Eixample,79.0,43.2,E,1,1,1,1,1,23171.0,19950.0,35.3,3.4,22.4,18.8,33.0,Eixample Nord
2.821809083417676,1340,2015,3.0,True,41.98250936942505,1.0,65,1707903001,Centre,105.0,41.42,E,1,1,1,1,1,24048.0,20650.0,37.0,3.2,20.8,12.7,44.4,Mercadal
2.824610627331724,610,2015,2.0,False,41.987730254917466,1.0,52,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell
2.8119666345651817,1400,2015,4.0,False,41.9656026637467,1.0,138,1707902022,Eixample,59.32,18.93,D,1,1,1,1,1,17679.0,16450.0,31.5,2.8,5.2,25.2,28.7,Eixample Sud
2.831720804567351,1025,2015,4.0,True,41.99549875922253,3.0,136,1707905001,Montjuïc,147.5,45.915,E,0,1,1,1,0,31297.0,26250.0,30.9,2.6,15.7,19.4,12.4,Montjuïc
2.831971959943324,1865,2015,4.0,True,41.99514136159316,1.0,283,1707905001,Montjuïc,147.5,45.915,E,0,1,1,1,0,31297.0,26250.0,30.9,2.6,15.7,19.4,12.4,Montjuïc
2.824602303249861,1705,2015,3.0,True,41.97541572156095,5.0,132,1707901003,Centre,64.0,48.77,G,1,1,1,1,1,20901.0,17850.0,36.9,3.5,16.8,16.4,36.3,Carme
2.8206732521954208,2135,2015,3.0,True,41.97801280475909,1.0,135,1707902004,Eixample,79.0,43.2,E,1,1,1,1,1,23984.0,20650.0,34.6,3.2,22.8,15.4,30.5,Eixample Nord
2.818892932030177,2295,2015,3.0,False,41.98076773393756,4.0,137,1707902003,Eixample,83.85,42.82,G,1,1,1,1,1,26786.0,21350.0,35.6,3.2,24.5,17.4,32.4,Eixample Nord
2.8248817370324666,1660,2015,4.0,True,41.98476515437521,1.0,89,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell
2.808278872233224,1110,2015,2.0,False,41.994034616684544,1.0,71,1707906002,Oest,70.0,57.84,E,1,0,1,1,1,17013.0,16450.0,28.7,2.3,14.0,24.6,19.2,Taialà
2.825074845607834,1000,2015,3.0,True,41.98349771336612,1.0,89,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell
2.826210858626124,1670,2015,4.0,True,41.97425879962507,1.0,249,1707902009,Sud,79.0,52.305,E,1,1,1,1,1,19882.0,17850.0,30.3,2.7,14.2,17.5,27.6,Montilivi
2.8052431541043323,1480,2015,3.0,True,41.992043282859086,1.0,119,1707906004,Oest,97.0,45.95,E,1,0,1,1,1,19347.0,17850.0,27.7,2.4,11.4,20.0,17.8,Domeny Sud
2.824594489601941,1675,2015,4.0,False,41.9841382379542,1.0,104,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell
2.8168601115253256,875,2015,3.0,True,41.98475555627962,4.0,94,1707903004,Eixample,79.0,43.2,E,1,1,1,1,1,26842.0,24850.0,26.3,2.2,15.3,20.6,29.7,Eixample Nord
2.825641254253341,890,2015,3.0,True,41.98401505992311,1.0,93,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell
2.8262444847618204,1065,2015,2.0,False,41.99090376233882,3.0,63,1707905002,Nord,59.0,55.22,F,1,1,1,1,1,14321.0,13650.0,33.0,3.1,20.3,16.5,37.3,Pedret
2.8242398174710472,865,2015,3.0,False,41.98775360806855,5.0,56,1707904001,Centre,38.0,43.91,F,1,1,1,1,1,19189.0,15750.0,40.6,3.9,11.5,13.9,47.7,Barri Vell
2.825370910594017,780,2015,4.0,True,41.984045920593815,5.0,77,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell
2.8198757179739404,1250,2015,3.0,True,41.98468774378868,4.0,87,1707903003,Eixample,79.0,43.2,E,1,1,1,1,1,21953.0,18550.0,36.2,3.4,14.9,17.5,37.4,Eixample Nord
2.8208293619428013,680,2015,3.0,True,41.97786680694616,1.0,67,1707902004,Eixample,79.0,43.2,E,1,1,1,1,1,23984.0,20650.0,34.6,3.2,22.8,15.4,30.5,Eixample Nord
2.821453465718927,1120,2015,2.0,True,41.982306859722286,0.0,77,1707902001,Centre,105.0,41.42,E,1,1,1,1,1,25645.0,22750.0,35.9,3.2,21.4,15.9,33.6,Mercadal
2.825139203757257,800,2015,2.0,True,41.98349490400821,1.0,89,1707901001,Centre,150.0,41.72,E,1,1,1,1,1,19430.0,15400.0,39.6,3.3,13.2,17.2,44.6,Barri Vell
2.8187776156865243,635,2015,3.0,True,41.980127726335326,5.0,101,1707902003,Eixample,83.85,42.82,G,1,1,1,1,1,26786.0,21350.0,35.6,3.2,24.5,17.4,32.4,Eixample Nord
2.821275486310277,1455,2015,3.0,True,41.97653620137269,1.0,105,1707902006,Eixample,79.0,43.2,E,1,1,1,1,1,23171.0,19950.0,35.3,3.4,22.4,18.8,33.0,Eixample Nord
2.8099252038791898,955,2015,4.0,True,41.97361039586921,4.0,101,1707903006,Eixample,82.0,62.5,F,1,1,1,1,1,18692.0,17150.0,34.3,3.3,25.1,17.0,30.3,Sant Narcís
2.8083171954706896,1015,2015,1.0,True,41.9943613575114,1.0,53,1707906002,Oest,70.0,57.84,E,1,0,1,1,1,17013.0,16450.0,28.7,2.3,14.0,24.6,19.2,Taialà
2.812368436751817,795,2016,3.0,True,41.965049415290586,5.0,127,1707902022,Eixample,47.25,31.0,E,1,1,1,1,1,18295.0,16450.0,31.6,2.6,5.2,25.7,29.8,Eixample Sud
2.8211379795978853,510,2016,1.0,False,41.98106861409295,5.0,37,1707902001,Centre,129.43,53.5,E,1,1,1,1,1,25876.0,22750.0,35.4,3.4,22.7,16.8,33.8,Mercadal
2.808842476507938,1090,2016,2.0,True,41.99432994235705,1.0,50,1707906002,Oest,50.0,67.6,F,1,0,1,1,1,17504.0,16450.0,27.8,2.4,14.3,24.4,20.4,Taialà
2.8182904757740808,2800,2016,3.0,False,41.98016414570603,3.0,110,1707902002,Eixample,51.0,52.02,E,1,1,1,1,1,25269.0,21350.0,36.7,3.0,18.4,19.5,37.3,Eixample Nord
2.8202704338181306,1675,2016,1.0,True,41.97814185353776,1.0,76,1707902004,Eixample,88.89,51.9,E,1,1,1,1,1,26271.0,21350.0,35.4,3.3,23.4,16.6,31.1,Eixample Nord
2.821768605292575,760,2016,2.0,True,41.97580658466472,1.0,77,1707902006,Eixample,80.0,30.1,E,1,1,1,1,1,24323.0,20650.0,35.9,3.4,22.9,18.5,34.1,Eixample Nord
2.818876706579042,1470,2016,4.0,True,41.97973357068619,5.0,161,1707902003,Eixample,103.78,42.1,E,1,1,1,1,1,25775.0,21350.0,35.5,3.3,24.2,17.7,30.6,Eixample Nord
2.822138750943448,735,2016,2.0,True,41.97629386510752,1.0,81,1707902006,Eixample,80.0,30.1,E,1,1,1,1,1,24323.0,20650.0,35.9,3.4,22.9,18.5,34.1,Eixample Nord
2.825025290566978,1065,2016,1.0,False,41.98175435144338,3.0,74,1707901001,Centre,52.91,76.6,G,1,1,1,1,1,20791.0,17150.0,38.9,3.7,13.4,16.8,45.3,Barri Vell
2.8206131053214896,1345,2016,3.0,True,41.97647567197114,1.0,94,1707902013,Eixample,84.0,30.01,E,1,1,1,1,1,21715.0,19250.0,37.3,3.9,23.9,17.9,32.8,Eixample Nord
2.8093661553409857,965,2016,4.0,True,41.97410822029228,4.0,85,1707903006,Eixample,95.75,62.5,E,1,1,1,1,1,19463.0,18550.0,33.8,3.0,24.6,17.0,28.2,Sant Narcís
2.818191384885508,1745,2016,3.0,True,41.97808780171938,4.0,89,1707902005,Eixample,94.5,61.2,F,1,1,1,1,1,26149.0,22750.0,31.6,2.8,22.4,19.3,36.1,Eixample Nord
2.8185249656427755,1975,2016,3.0,False,41.98037722965195,2.0,83,1707902002,Eixample,51.0,52.02,E,1,1,1,1,1,25269.0,21350.0,36.7,3.0,18.4,19.5,37.3,Eixample Nord
2.824447639123344,910,2016,2.0,True,41.984384890505375,5.0,85,1707901001,Centre,52.91,76.6,G,1,1,1,1,1,20791.0,17150.0,38.9,3.7,13.4,16.8,45.3,Barri Vell
2.8248419921815504,2150,2016,3.0,True,41.97567788108312,5.0,114,1707901003,Centre,184.0,62.28,F,1,1,1,1,1,22135.0,19950.0,37.0,3.3,17.8,15.9,34.5,Carme
2.817892065478309,1440,2016,3.0,True,41.97806528140087,4.0,112,1707902005,Eixample,94.5,61.2,F,1,1,1,1,1,26149.0,22750.0,31.6,2.8,22.4,19.3,36.1,Eixample Nord
2.823511970264562,1075,2016,4.0,True,41.969834052990535,2.0,140,1707902010,Eixample,47.0,39.3,E,1,1,1,1,1,20569.0,19250.0,29.0,2.5,11.9,22.3,31.2,Eixample Sud
2.8294976253347923,1480,2016,4.0,False,41.97337744805792,4.0,163,1707902014,Sud,170.0,41.3,D,1,1,1,1,1,16886.0,15050.0,32.9,2.7,18.8,20.1,31.0,Montilivi
2.818454923470151,1145,2016,4.0,False,41.98067028893048,3.0,95,1707902002,Eixample,51.0,52.02,E,1,1,1,1,1,25269.0,21350.0,36.7,3.0,18.4,19.5,37.3,Eixample Nord
2.825631976004891,940,2016,3.0,True,41.98234140700897,1.0,85,1707901001,Centre,52.91,76.6,G,1,1,1,1,1,20791.0,17150.0,38.9,3.7,13.4,16.8,45.3,Barri Vell
2.822768926968722,1240,2016,2.0,False,41.9835611154538,4.0,97,1707903001,Centre,85.0,63.8,F,1,1,1,1,1,24754.0,20650.0,37.6,3.6,21.0,13.5,41.2,Mercadal
2.82109563921051,405,2016,1.0,True,41.98403915485208,1.0,48,1707903001,Centre,85.0,63.8,F,1,1,1,1,1,24754.0,20650.0,37.6,3.6,21.0,13.5,41.2,Mercadal
2.818442404041967,1010,2016,3.0,True,41.980212980890194,4.0,102,1707902002,Eixample,51.0,52.02,E,1,1,1,1,1,25269.0,21350.0,36.7,3.0,18.4,19.5,37.3,Eixample Nord
2.825103623158088,875,2016,3.0,True,41.98324743350549,1.0,88,1707901001,Centre,52.91,76.6,G,1,1,1,1,1,20791.0,17150.0,38.9,3.7,13.4,16.8,45.3,Barri Vell
2.8182992332851025,2185,2016,4.0,True,41.98029105095927,1.0,116,1707902002,Eixample,51.0,52.02,E,1,1,1,1,1,25269.0,21350.0,36.7,3.0,18.4,19.5,37.3,Eixample Nord
2.824755588566705,1270,2016,3.0,True,41.98254006018799,1.0,97,1707901001,Centre,52.91,76.6,G,1,1,1,1,1,20791.0,17150.0,38.9,3.7,13.4,16.8,45.3,Barri Vell
2.819951160988987,2430,2016,4.0,True,41.97840394900759,0.0,128,1707902005,Eixample,94.5,61.2,F,1,1,1,1,1,26149.0,22750.0,31.6,2.8,22.4,19.3,36.1,Eixample Nord
2.8243385567859387,2405,2016,3.0,True,41.97525564201093,5.0,132,1707901003,Centre,184.0,62.28,F,1,1,1,1,1,22135.0,19950.0,37.0,3.3,17.8,15.9,34.5,Carme
2.82262940057423,970,2016,4.0,False,41.970547538620174,1.0,90,1707902010,Eixample,47.0,39.3,E,1,1,1,1,1,20569.0,19250.0,29.0,2.5,11.9,22.3,31.2,Eixample Sud
